rooms,bathroom,apartment_condition,total_floors,floor,area,price_per_sqm,floor_ratio,has_balcony,has_living,building_type_Kомбинированный,building_type_Kотельцовый,building_type_Mонолитный,building_type_Бетон,building_type_Блочный,building_type_Панельный,building_type_Ячеистый Бетон,housing_stock_Новострой,author_Банк,author_Застройщик,author_Частное лицо,parcing_space_Гараж,parcing_space_Под навесом,parcing_space_Подземная,latitude,longitude,distance_to_sector_center,geocode_missing,latitude_for_model,longitude_for_model,distance_to_sector_center_for_model,bathroom_missing,apartment_condition_missing,rooms_missing,floor_ratio_missing,city_Дурлешты,city_Кишинёв,city_Криково,city_Ставчены,sector_Ботаника,sector_Буюканы,sector_Окраина,sector_Рышкановка,sector_Скулянка,sector_Старая Почта,sector_Телецентр,sector_Центр,sector_Чокана
2.0,1.0,4.0,10,9.0,55,2634.5454545454545,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.976427,28.8575049,1314.0391455308593,0,46.976427,28.8575049,1314.0391455308593,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,11,3.0,63,2007.936507936508,0.2727272727272727,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,46.9957628,28.8346672,3146.339183497275,0,46.9957628,28.8346672,3146.339183497275,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,0.0,8,2.0,89,1000.0,0.25,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0054813,28.7621415,1504.619380734278,0,47.0054813,28.7621415,1504.619380734278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,7,2.0,68,1070.0,0.2857142857142857,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0054813,28.7621415,1504.619380734278,0,47.0054813,28.7621415,1504.619380734278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,4,3.0,33,2348.4848484848485,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,0.0,6,3.0,102,2303.921568627451,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.034466,28.8381671,1254.1280969807476,0,47.034466,28.8381671,1254.1280969807476,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,6,1.0,50,2100.0,0.16666666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0469117,28.7692056,2707.633072012319,0,47.0469117,28.7692056,2707.633072012319,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,3.0,6,5.0,42,1333.3333333333333,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,9.0,52,2499.0384615384614,0.9,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0382348,28.8376223,2265.0811793483786,0,47.0382348,28.8376223,2265.0811793483786,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1.0,1.0,4.0,9,3.0,31,2564.516129032258,0.3333333333333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9141065,28.8682054,10621.002375259117,0,46.9141065,28.8682054,10621.002375259117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1.0,4.0,10,8.0,36,2219.4444444444443,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9594145,28.9195205,5900.495373669318,0,46.9594145,28.9195205,5900.495373669318,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,5,2.0,60,1998.3333333333333,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,13,7.0,71,2746.478873239437,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754,0,47.0225368,28.7991623,1853.587577791754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,13,7.0,71,2521.1267605633802,0.5384615384615384,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754,0,47.0225368,28.7991623,1853.587577791754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3.0,1.0,4.0,14,11.0,120,1991.6666666666667,0.7857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0609488,28.8927995,2789.0760562654586,0,47.0609488,28.8927995,2789.0760562654586,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,14,11.0,73,1847.945205479452,0.7857142857142857,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0221197,28.8008688,1883.9410283209686,0,47.0221197,28.8008688,1883.9410283209686,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,15,15.0,73,1917.8082191780823,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0007703,28.8377083,2619.0306974465125,0,47.0007703,28.8377083,2619.0306974465125,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,8,7.0,120,1500.0,0.875,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0640638,28.8444613,2933.1397875065054,0,47.0640638,28.8444613,2933.1397875065054,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,4.0,5,3.0,185,2486.4864864864867,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0241609,28.8066346,1672.868567331095,0,47.0241609,28.8066346,1672.868567331095,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,4,3.0,40,2122.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,13,2.0,65,2998.4615384615386,0.15384615384615385,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.98604,28.8684265,1115.7877124027655,0,46.98604,28.8684265,1115.7877124027655,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,4.0,12,11.0,65,2690.769230769231,0.9166666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0358717,28.852133,1676.0289529494546,0,47.0358717,28.852133,1676.0289529494546,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,12,10.0,67,2983.582089552239,0.8333333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0571052,28.8906477,2350.1095302141753,0,47.0571052,28.8906477,2350.1095302141753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,10,2.0,65,3383.076923076923,0.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0343561,28.7742796,2236.925925591301,0,47.0343561,28.7742796,2236.925925591301,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,9,7.0,55,3545.4545454545455,0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0277288,28.8331951,424.40385384741967,0,47.0277288,28.8331951,424.40385384741967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,6.0,70,2678.5714285714284,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0265378,28.7977801,1441.0974975329257,0,47.0265378,28.7977801,1441.0974975329257,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,12,8.0,65,2546.153846153846,0.6666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9911514,28.827839,3666.198614513103,0,46.9911514,28.827839,3666.198614513103,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,14,8.0,71,2521.1267605633802,0.5714285714285714,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754,0,47.0225368,28.7991623,1853.587577791754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,11,3.0,63,2007.936507936508,0.2727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9957628,28.8346672,3146.339183497275,0,46.9957628,28.8346672,3146.339183497275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,0.0,12,5.0,88,1210.0,0.4166666666666667,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,47.0676835,28.8433663,2926.195307716689,0,47.0676835,28.8433663,2926.195307716689,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,4.0,10,3.0,65,2613.846153846154,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0359131,28.7747801,2165.9198318188373,0,47.0359131,28.7747801,2165.9198318188373,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,11,9.0,62,2669.3548387096776,0.8181818181818182,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9985465,28.8356087,2843.4942101224906,0,46.9985465,28.8356087,2843.4942101224906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,14,5.0,75,4105.333333333333,0.35714285714285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,4,3.0,75,4466.666666666667,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0169209,28.8439097,1197.7941234460686,0,47.0169209,28.8439097,1197.7941234460686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,11,6.0,95,2289.4736842105262,0.5454545454545454,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0592962,28.8901406,2591.86039356016,0,47.0592962,28.8901406,2591.86039356016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,14,9.0,76,3222.3684210526317,0.6428571428571429,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9969768,28.8373602,3032.201956435011,0,46.9969768,28.8373602,3032.201956435011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,15,10.0,97,2525.773195876289,0.6666666666666666,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0545576,28.8691599,774.3947440806321,0,47.0545576,28.8691599,774.3947440806321,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,5,3.0,17,2088.235294117647,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.9800195,28.8735084,1725.5263365862847,0,46.9800195,28.8735084,1725.5263365862847,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3.0,1.0,4.0,9,3.0,75,1732.0,0.3333333333333333,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47.0440644,28.8974942,1103.8215838973538,0,47.0440644,28.8974942,1103.8215838973538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,13,13.0,71,1759.1549295774648,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0611624,28.8415991,2696.6217396782185,0,47.0611624,28.8415991,2696.6217396782185,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.0,1.0,4.0,5,2.0,50,1800.0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0030776,28.8929606,3673.095379779553,0,47.0030776,28.8929606,3673.095379779553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,6,3.0,86,1150.0,0.5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.0,1.0,3.0,10,8.0,185,2648.6486486486488,0.8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0428769,28.8555272,885.528954391361,0,47.0428769,28.8555272,885.528954391361,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,10,4.0,85,2158.823529411765,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0558209,28.8902283,2205.9476356701675,0,47.0558209,28.8902283,2205.9476356701675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,3.0,6,5.0,42,1333.3333333333333,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,13,10.0,50,1980.0,0.7692307692307693,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0596642,28.8909432,2635.4547145147285,0,47.0596642,28.8909432,2635.4547145147285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,5,2.0,49,2153.061224489796,0.4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47.046063,28.8646899,350.7822431032739,0,47.046063,28.8646899,350.7822431032739,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,0.0,12,3.0,78,3800.0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0119737,28.8440925,1621.3127138985578,0,47.0119737,28.8440925,1621.3127138985578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,6,3.0,76,1353.0263157894738,0.5,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,1.0,5,3.0,65,2384.6153846153848,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0183326,28.8422148,998.3593674887428,0,47.0183326,28.8422148,998.3593674887428,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,5,2.0,50,1800.0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0030776,28.8929606,3673.095379779553,0,47.0030776,28.8929606,3673.095379779553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,6,3.0,86,1150.0,0.5,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3.0,1.0,3.0,10,8.0,185,2648.6486486486488,0.8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0428769,28.8555272,885.528954391361,0,47.0428769,28.8555272,885.528954391361,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,10,4.0,85,2158.823529411765,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0558209,28.8902283,2205.9476356701675,0,47.0558209,28.8902283,2205.9476356701675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,3.0,6,5.0,42,1333.3333333333333,0.8333333333333334,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,0.0,13,10.0,50,1980.0,0.7692307692307693,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0596642,28.8909432,2635.4547145147285,0,47.0596642,28.8909432,2635.4547145147285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,1.0,0.0,12,3.0,78,3800.0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0119737,28.8440925,1621.3127138985578,0,47.0119737,28.8440925,1621.3127138985578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,0.0,6,3.0,76,1353.0263157894738,0.5,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,1.0,5,3.0,65,2384.6153846153848,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0183326,28.8422148,998.3593674887428,0,47.0183326,28.8422148,998.3593674887428,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,5,2.0,50,1800.0,0.4,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0030776,28.8929606,3673.095379779553,0,47.0030776,28.8929606,3673.095379779553,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3.0,1.0,3.0,10,8.0,185,2648.6486486486488,0.8,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0428769,28.8555272,885.528954391361,0,47.0428769,28.8555272,885.528954391361,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3.0,1.0,4.0,10,4.0,85,2158.823529411765,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0558209,28.8902283,2205.9476356701675,0,47.0558209,28.8902283,2205.9476356701675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.0,1.0,4.0,4,2.0,24,1291.6666666666667,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0098655,28.8886847,2906.1220926319756,0,47.0098655,28.8886847,2906.1220926319756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,6,6.0,56,1454.142857142857,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,16,12.0,70,1442.857142857143,0.75,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,47.0397862,28.893951,563.928118946988,0,47.0397862,28.893951,563.928118946988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,2.0,2,2.0,30,1750.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0402993,28.7970073,476.54588267423145,0,47.0402993,28.7970073,476.54588267423145,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,10,5.0,46,2891.304347826087,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0255545,28.7993489,1520.4632575343132,0,47.0255545,28.7993489,1520.4632575343132,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,10,2.0,56,1375.0,0.2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,9,5.0,72,1098.9305555555557,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,2.0,46,2108.695652173913,0.2222222222222222,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0035382,28.7782952,4664.22689304482,0,47.0035382,28.7782952,4664.22689304482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,1.0,44,2497.7272727272725,0.1111111111111111,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9830718,28.8329769,1686.2396772944558,0,46.9830718,28.8329769,1686.2396772944558,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,4,2.0,24,1291.6666666666667,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0098655,28.8886847,2906.1220926319756,0,47.0098655,28.8886847,2906.1220926319756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,6,6.0,56,1454.142857142857,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,16,12.0,70,1442.857142857143,0.75,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,47.0397862,28.893951,563.928118946988,0,47.0397862,28.893951,563.928118946988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,2.0,2,2.0,30,1750.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0402993,28.7970073,476.54588267423145,0,47.0402993,28.7970073,476.54588267423145,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,10,5.0,46,2891.304347826087,0.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,47.0255545,28.7993489,1520.4632575343132,0,47.0255545,28.7993489,1520.4632575343132,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,0.0,10,2.0,56,1375.0,0.2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9930088,28.785891,2607.72497798578,0,46.9930088,28.785891,2607.72497798578,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.0,1.0,4.0,9,5.0,72,1098.9305555555557,0.5555555555555556,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,47.0132668,28.7511952,1098.787581805104,0,47.0132668,28.7511952,1098.787581805104,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,2.0,46,2108.695652173913,0.2222222222222222,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47.0035382,28.7782952,4664.22689304482,0,47.0035382,28.7782952,4664.22689304482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1.0,4.0,9,1.0,44,2497.7272727272725,0.1111111111111111,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,46.9830718,28.8329769,1686.2396772944558,0,46.9830718,28.8329769,1686.2396772944558,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,4.0,4,2.0,24,1291.6666666666667,0.5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0098655,28.8886847,2906.1220926319756,0,47.0098655,28.8886847,2906.1220926319756,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,0.0,6,6.0,56,1454.142857142857,1.0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,47.0446369,28.7457465,3136.297581269001,0,47.0446369,28.7457465,3136.297581269001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,16,12.0,70,1442.857142857143,0.75,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,47.0397862,28.893951,563.928118946988,0,47.0397862,28.893951,563.928118946988,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,2.0,2,2.0,30,1750.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,47.0402993,28.7970073,476.54588267423145,0,47.0402993,28.7970073,476.54588267423145,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,12,10.0,67,2983.582089552239,0.8333333333333334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0571052,28.8906477,2350.1095302141753,0,47.0571052,28.8906477,2350.1095302141753,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2.0,1.0,4.0,9,7.0,55,3545.4545454545455,0.7777777777777778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.0277288,28.8331951,424.40385384741967,0,47.0277288,28.8331951,424.40385384741967,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,10,6.0,70,2678.5714285714284,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0265378,28.7977801,1441.0974975329257,0,47.0265378,28.7977801,1441.0974975329257,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,2.0,4.0,14,8.0,71,2521.1267605633802,0.5714285714285714,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0225368,28.7991623,1853.587577791754,0,47.0225368,28.7991623,1853.587577791754,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1.0,1.0,4.0,11,3.0,63,2007.936507936508,0.2727272727272727,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9957628,28.8346672,3146.339183497275,0,46.9957628,28.8346672,3146.339183497275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,10,3.0,65,2613.846153846154,0.3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.0359131,28.7747801,2165.9198318188373,0,47.0359131,28.7747801,2165.9198318188373,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2.0,1.0,4.0,11,9.0,62,2669.3548387096776,0.8181818181818182,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9985465,28.8356087,2843.4942101224906,0,46.9985465,28.8356087,2843.4942101224906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,2.0,4.0,14,5.0,75,4105.333333333333,0.35714285714285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,1,47.0221197,28.8408695,1802.2657073879273,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2.0,1.0,4.0,8,7.0,55,2616.3636363636365,0.875,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.9748257,28.8572494,1485.5102537697908,0,46.9748257,28.8572494,1485.5102537697908,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2.0,2.0,4.0,14,12.0,76,3393.4210526315787,0.8571428571428571,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,46.9969768,28.8373602,3032.201956435011,0,46.9969768,28.8373602,3032.201956435011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2.0,1.0,4.0,4,3.0,75,4466.666666666667,0.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0169209,28.8439097,1197.7941234460686,0,47.0169209,28.8439097,1197.7941234460686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3.0,1.0,4.0,11,6.0,95,2289.4736842105262,0.5454545454545454,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,47.0592962,28.8901406,2591.86039356016,0,47.0592962,28.8901406,2591.86039356016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
